Title,Genres
Pocket Harvest,Adventure| Indie| Puzzle| Simulator| Strategy
Warauinu no Bouken GB: Silly Go Lucky!,Quiz/Trivia
Dungeons of Kremlin,Shooter
The Crack I Found That Taketh,Adventure| Indie
PictureBook Games: The Royal Bluff,Quiz/Trivia
Naruto Mobile,RPG
One Bit Arena,Indie| Sport
Sway,Shooter
Grand Mountain Adventure,Adventure| Indie| Racing| Simulator| Sport
Catalyst,Simulator
Sunless Skies: Sovereign Edition,Adventure| RPG| Strategy
We Happy Few: We All Fall Down,Adventure| Indie
Battle Ram,Indie| Sport
Orison of Mercury,Indie| Simulator
Billie Bust Up,Adventure| Indie| Music| Platform
Halo 3 & Fable II Double Pack,Adventure| RPG| Shooter
Temple of the Lizardmen 3,Shooter
Intellivision Collection 2,Adventure| Arcade| Card & Board Game| Racing| RPG| Shooter| Sport| Strategy
The Swordsmen X: Survival,Adventure| RPG
Dragon Ball FighterZ: Gogeta - SSGSS,Fighting
No Stars| Only Constellations,Simulator
Jogo Satanista para Praticar o Mal,Visual Novel
LEGO Ninjago: Rise of the snakes,Arcade| Brawler| Fighting
Sunshine Shuffle,Adventure| Simulator| Strategy| Visual Novel
Tom Clancys Splinter Cell: Extended Ops,Tactical
Tiny Civilization,Strategy
TOCA 2: Touring Car Challenge,Racing| Sport
Pokémon Sword + Expansion Pass,Adventure| RPG| Turn Based Strategy
Powerpuff Girls: Mojo Jojos Pet Project,
Angels Bleeding,Adventure
Tinyfolks,Indie| RPG| Strategy| Tactical| Turn Based Strategy
Special Jinsei Game,Card & Board Game| Strategy
RealSports Volleyball,Sport
LEGO Dimensions: Stay Puft Ghostbusters Fun Pack,Adventure| Puzzle
Die With Glory,Adventure| Indie| Puzzle
Sonic Classics,Platform
Pocket Harvest,Adventure| Indie| Puzzle| Simulator| Strategy
Fallout 3: Survival Edition,RPG| Shooter| Sport
Under the Moon,Adventure| Visual Novel
Accel World VS Sword Art Online: Chitose no Tasogare,RPG
Super Robot Taisen Compact 3,Simulator| Strategy
The King of Fighters 97 OL,Fighting
Johnny Turbos Arcade: Night Slashers,Adventure| Arcade| Fighting
MouseBot,Platform
Wonderful World,Fighting
Battle Ram,Indie| Sport
Pokémon Cock Version,RPG
Hinokakera Chaotic Eclipse,Fighting| Visual Novel
planetarian: Snow Globe,Visual Novel
486,Adventure| Arcade| Indie| RPG
Saints & Sinners Bowling,Arcade| Sport
Sweet Pensiveness Christmas,Adventure
Jogo Satanista para Praticar o Mal,Visual Novel
Mythic Heroes,RPG| Strategy
Quiet Farm,Adventure| Indie| Puzzle| Simulator
Bomb It,Arcade
Take the Veil,Adventure
Les Mills Bodycombat VR,Music| Sport
Project Lazarus,
Tom Clancys Splinter Cell: Extended Ops,Tactical
Tiny Civilization,Strategy
Avaritia,Adventure
Pokémon Sword + Expansion Pass,Adventure| RPG| Turn Based Strategy
WarTech: Senko no Ronde,Fighting| Shooter
Dance Evolution,Sport
Tinyfolks,Indie| RPG| Strategy| Tactical| Turn Based Strategy
WarTech: Senko no Ronde,Fighting| Shooter
Dance Evolution,Sport
Atomix,Puzzle
World Championship Poker: Featuring Howard Lederer - All In,Card & Board Game| Sport| Turn Based Strategy
Pop n Magic,Platform
Cookie & Bibi 3,Puzzle
Blue Breaker Burst: Bishou o Anata to,Fighting| RPG
Pilot Down: Behind Enemy Lines,Adventure
The Typing of The Dead: Overkill Collection,Arcade| Shooter
Pocket Harvest,Adventure| Indie| Puzzle| Simulator| Strategy
Slaves to Armok: God of Blood,RPG
Retard Fighter,Fighting
Death Drome,
Under the Moon,Adventure| Visual Novel
Poles Big Adventure,
Ascent of Kings,Adventure| Platform
Top Gear Pocket,Racing
13 Days of Life,Adventure
Grand Mountain Adventure,Adventure| Indie| Racing| Simulator| Sport
Radarjam,Indie
Battle Ram,Indie| Sport
Big Hunter,Arcade
Professor Lupo: Ocean,Adventure| Indie| Puzzle
Beatmania IIDX Ultimate Mobile,Music
Dead Mans Rest,Visual Novel
Jogo Satanista para Praticar o Mal,Visual Novel
Tsui no Sora Remake,Visual Novel
Mandala,Indie| Puzzle| Shooter
Z-Warp,Arcade| Indie| Shooter
Scooby-Doo,
Take the Veil,Adventure
Tokimeki RunRuns,Arcade| Platform
Return to Ravenholm,
Loretta no Shouzou: Sherlock Holmes,Adventure
Pokémon Sword + Expansion Pass,Adventure| RPG| Turn Based Strategy
One.,Adventure| Simulator| Visual Novel
MotoGP 09/10,Racing| Simulator| Sport
WarTech: Senko no Ronde,Fighting| Shooter
Dance Evolution,Sport
The Island Castaway,Adventure| Puzzle
Pilot Down: Behind Enemy Lines,Adventure
Find You,Indie
The Typing of The Dead: Overkill Collection,Arcade| Shooter
Pocket Harvest,Adventure| Indie| Puzzle| Simulator| Strategy
Ranma ½: Datou| Ganso Musabetsu Kakutou-ryuu!,Fighting
Neon Genesis Evangelion: Digital Card Library,
Top Gear Pocket,Racing
I am Your President,Indie| Simulator| Strategy
Perfect Hit . . .,
Population Zero,Adventure| Indie| RPG
Pure Mahjong,Card & Board Game| Puzzle| Strategy
Battle Ram,Indie| Sport
Big Hunter,Arcade
MLB Superstars,Sport
Mega Zombie,Shooter
Dead Mans Rest,Visual Novel
Glass Masquerade: Inceptions Puzzle Pack,Indie
Cupid Parasite: Day One Edition,Visual Novel
Jogo Satanista para Praticar o Mal,Visual Novel
Yokaiware,
Lemon vs. Teddy,RPG
Bomb It,Arcade
Z-Warp,Arcade| Indie| Shooter
Tony Hawks Pro Skater 3,Sport
Take the Veil,Adventure
Five Nights With James,Adventure| Indie| Point-and-Click
Hand Simulator: Rendezvous,Indie| Simulator
Tom Clancys Splinter Cell: Extended Ops,Tactical
Pid,Arcade| Platform| Puzzle| Shooter
Entity Room,
Heroes of Hammerwatch: Moon Temple,Adventure| Brawler| Indie| RPG
Word Searcher 4,
Rhythm Core Alpha 2,
Castlevania: Spectral Interlude,Platform
Yokaiware,
Godfall: Deluxe Edition,Adventure
The Island Castaway,Adventure| Puzzle
Wizordum,Indie| Shooter
DUPLICATE IOSoccer,Indie| Sport
Pure Mahjong,Card & Board Game| Puzzle| Strategy
Crystal Towers 2 XL,Platform
Chick Chick Boom,
Laza Knitez!!,Arcade
Steven Seagal is The Final Option,Fighting
Astrologaster,Adventure| Indie| Strategy| Visual Novel
Madden NFL 15,Simulator| Sport
Cris Tales,Adventure| Indie| RPG
Outcast: Second Contact,Adventure| RPG| Shooter
Gyromite,Platform| Puzzle| Strategy
Neverwinter Nights 2: Complete,Adventure| RPG
Backyard Basketball,Sport
Eagle One: Harrier Attack,Simulator
Quack Attack 1985,Indie
Generation of Chaos: Desire,Adventure| Strategy
Dog Daze,
Dylan Dog: Horror Luna Park,Adventure
Virtual-On Force,
Dylan Dog: Ombre,Adventure| Arcade
Animals Memory: Dogs,Indie
Yarudora Series Vol. 2: Kisetsu wo Dakishimete,
Wizards & Warriors,Adventure| RPG
Kuon no Kizuna: Sairinshou,Adventure| Visual Novel
Jigoku Shoujo: Akekazura,Adventure
Faefever,Adventure| Indie| Puzzle
Blind Fate: Edo no Yami,Adventure| Brawler| Fighting| Indie| Platform| Shooter
Shiens Revenge,Arcade| Shooter
Toushin Toshi,Adventure
Police Quest: SWAT 2,Real Time Strategy| Simulator| Strategy| Tactical
The Horror of Salazar House,Adventure| Indie
Gals Panic S: Extra Edition,Puzzle
Senran Kagura: Estival Versus - Endless Summer Edition,Fighting
BeyBlade: Let It Rip!,
StellarHub,Simulator
Broke Protocol: Online City RPG,Adventure| Indie| RPG| Simulator
Simple 1500 Series Hello Kitty Vol. 04: Trump,Card & Board Game
Popn Music Animation Melody,Music
Popn music 3,Music
Odysseus Kosmos and his Robot Quest: Episode 1,Indie
Bejeweled Live +,
Its Simple| Shoot,
Subs,Indie
Surviving the Aftermath,Simulator| Strategy
Space Siege,RPG
Grimm: Dark Legacy,Adventure| Indie
Fenimore Fillmores Revenge,Adventure| Tactical
Fake Happy End,Indie| RPG
Dimension Jump,Indie
Oblivions Edge,Indie
TransRoad: USA,Simulator| Strategy
Skull and Bones,Adventure
Cosmic Ark,Adventure| Shooter
Umai,
Stikbold! A Dodgeball Adventure,Adventure| Indie| Sport
Farming Simulator 17,Simulator| Strategy
Burgle Bros,Adventure| Card & Board Game| Indie
Final Rush,Indie| Shooter
Twin Hawk,Shooter
Sesame Street Countdown,Puzzle
Jamco Matefest 3013,
Unpredictable Storyline Twists 2,
Princess.Loot.Pixel.Again,Adventure| Arcade| Indie| Platform| RPG
Pantsylvania,
Fruit Language Opinions,
PokeMMO,Adventure
September is halfway over,Indie| Visual Novel
Skeleton Krew,Shooter
Indy 500,Racing
Final Rush,Indie| Shooter
Freddys Rescue Roundup,Platform
RoboCop 2,Arcade| Platform| Shooter
The Path to Luma,Puzzle
Socioball,
The Path to Die,Adventure| Indie
Dragon Ball Kai: Ultimate Butouden,Fighting
Wings of Vi,Adventure| Indie| Platform
Guilty Party,Puzzle
Unfortunate Spacemen,Indie| Shooter| Strategy
Risk System,Arcade| Indie| Shooter
Eternal Senia,Indie| RPG
Heroes of Might and Magic V,RPG| Strategy| Turn Based Strategy
Magi Nation,RPG| Turn Based Strategy
Street Fighter EX Plus,Fighting
Original Journey,Adventure| Indie| Platform| RPG| Shooter
Rekoil,Shooter
Xybots,Arcade| Shooter
Unclaimed World,Indie| Simulator| Strategy
Goosebumps: Attack of the Mutant,Shooter
FIFA Manager 13,Simulator| Sport| Strategy
Spy Kids 3-D: Game Over,Platform
Forget-Me-Not,Arcade| Indie
BioShock: Ultimate Rapture Edition,Shooter
Super Hunchback,Platform
Purrfect Date,Adventure| Indie| RPG| Simulator
Blast Zone! Tournament,Indie| Sport
Sumatra: Fate of Yandi,Adventure| Point-and-Click| Puzzle| Simulator
The Things We Lost in the Flood,Adventure| Indie| Platform
8-Ball Pocket,Arcade| Simulator| Sport
Lupin Sansei: Lupin ni wa Shi wo| Zenigata ni wa Koi wo,Adventure
Collection of SaGa: Final Fantasy Legend,Adventure| RPG| Strategy
The Legend of the Mystical Ninja,Adventure| Brawler| Platform
Hypergalactic Psychic Table Tennis 3000,Adventure| Indie| RPG
Monster Prom 2: Monster Camp,Indie| Simulator| Visual Novel
Tales of Hearts: Anime Movie Edition,RPG
Collection of SaGa: Final Fantasy Legend,Adventure| RPG| Strategy
Fractured Soul,Adventure| Arcade| Indie| Platform| Shooter
Crazy Machines,Puzzle| Strategy
Anonymous Notes: Chapter 2 - From the Abyss,
Madden Football 64,Simulator| Sport
Super Robot Taisen Alpha Gaiden,RPG| Strategy
Rogue Trooper,Shooter
Galactic Pinball,Pinball| Puzzle
Resident Evil 5: Versus,Adventure| Shooter
Genso Suikoden: Tsumugareshi Hyaku-nen no Toki,RPG
Drone Swarm,Indie| Real Time Strategy| Strategy
Hero Bank,
Halo Zero,Platform| Shooter
Celtica,Adventure
Desert of Vice,Adventure| Indie
Risen Kingdom,Indie| Strategy
Pirates of Black Cove,Adventure| Real Time Strategy| RPG| Strategy
Hearts of Iron II: Armageddon,Strategy| Tactical
Morphopolis,Adventure| Indie| Puzzle
Space Quest V: The Next Mutation,Adventure| Point-and-Click| Puzzle
Duplicate Dragon Slayer: Eiyuu Densetsu II,
duplicate Dragon Slayer: Eiyuu Densetsu,
Lotus II,Racing
The Curse of Issyos,Adventure| Platform
Splatoon 2 + Splatoon 2 Octo Expansion Bundle,Platform| Shooter
Graze Counter,Shooter
Gravity Guy,
Blade Symphony,Fighting| Indie
Sakura Swim Club,Adventure| Indie| Visual Novel
Splasher,Arcade| Indie| Platform| Shooter
Fairy Tail,Adventure| RPG
Dragons Lair,Adventure| Platform
Yono and the Celestial Elephants,Adventure| Indie| Puzzle| RPG
Roll Away,Adventure| Platform| Puzzle
Planet Puzzle League,Puzzle
Hoard,Arcade| Indie| Real Time Strategy| Strategy
Hello Lady! Superior Dynamis,
Asteroids Hyper 64,Puzzle| Shooter
Guardians of Graxia,Strategy| Turn Based Strategy
The Wizard of Oz: Beyond the Yellow Brick Road,RPG
Point Perfect,Arcade| Indie| Shooter
7 Billion Humans,Indie| Puzzle| Simulator| Strategy
Bubble Bobble Double Shot,Platform| Puzzle
Covetous,Adventure| Indie
Legend of Illusion Starring Mickey Mouse,Platform
Arma Tactics,Indie| Simulator| Strategy| Tactical| Turn Based Strategy
Nancy Drew: The Creature of Kapu Cave,Adventure
Vanishing Realms,Adventure| Indie| RPG
Frobisher Says,
Rock em Sock em Robots Arena,Fighting
Ishidó: The Way of Stones,Puzzle
The Very Oganized Thief,Simulator
Swamp Gas Visits the United States of America,
Freestyle Street Basketball 2,Sport
Garys Wild Adventure,
Grey Plague,Adventure| Point-and-Click| Visual Novel
A woman goes to a private games industry party,Indie| Simulator
Sylvio,Adventure| Indie
Tomb Raider III: The Lost Artifact,Adventure| Puzzle
Battlesloths 2025: The Great Pizza Wars,Indie
​The Ninja Saviors: Return of the Warriors,Arcade| Brawler| Fighting
Sonic Eraser,Puzzle
200% Mixed Juice!,Adventure| Indie| RPG
Vexx,Platform| Quiz/Trivia
Nicktoons: Freeze Frame Frenzy,Adventure
Namco Museum 50th Anniversary,Arcade| Shooter
Depth of Extinction,RPG| Strategy| Tactical| Turn Based Strategy
Dragonfire,Arcade| Platform
Novena,Indie| Visual Novel
Smart Girls: Party Games,
The Grim Reaper Who Reaped My Heart,Visual Novel
Zillion II: The Tri Formation,Platform| Racing| Shooter
Unreal PT,
688(I) Hunter/Killer,Simulator| Strategy
Die Hard: Nakatomi Plaza,Shooter
Zombie Driver,Adventure| Arcade| Point-and-Click| Racing| Shooter
White Noise Online,Adventure| Indie
Sanctum 2: The Last Stand,Indie| Shooter| Strategy
Batman: The Enemy Within - Episode 4: What Ails You,Adventure| Point-and-Click
Mekabolt,Adventure| Arcade| Indie| Platform| Puzzle
The Pirates Fate,Adventure| Indie| RPG| Visual Novel
Ultima III: Exodus,RPG
Vorpal,Shooter
Heist!,
Zookeeper Battle!,Puzzle
ProjectM : Dream,Simulator
Arena of Kings,Fighting| Strategy
The Great Voyage,Adventure| Indie| Visual Novel
Unknowns Survival : Player Battlegrounds,Adventure| Indie
Routes,Adventure| Visual Novel
Targa,
Xalabaias Adventure,Platform
Transformers Online,Shooter
Captain Tsubasa: Ougon Sedai no Chousen,Sport
Marvel Duel,Card & Board Game
Twilight Memoria,Adventure| RPG
Teacup,Adventure| Indie| Puzzle
Truck Simulator,Racing| Simulator| Sport
Idol Days Sim Date,Point-and-Click| Visual Novel
Mogu-mogu Rumia,Adventure| Indie| Shooter
Doki Doki Mario 64,Platform| Visual Novel
The Batman Strength in Numbers,
Tonka Monster Trucks,Racing
The Awesome Adventures of Victor Vector & Yondo: The Last Dinosaur Egg,Adventure
Ages of Conflict: World War Simulator,Indie| Simulator
Tangram,Puzzle
Munch,Adventure| Indie
Cue Club 2,Indie| Simulator| Sport| Strategy
Neutron Star,Arcade
KulaQuest,Platform| Puzzle
RPG Maker: Frontier Works Futuristic Heroes and BGM,
Not Treasure Hunter,
Zombie Jack,Indie
Super Bowl XX,Sport
Know Your Friends,
Clone,Puzzle
The Batman Strength in Numbers,
Hoyle Casino 3D,Sport| Turn Based Strategy
X the Hyper Ball,
Triangle Heart 3: Lyrical Omochabako,Adventure
DragonHeart,Brawler
Contraptions Parkour,Indie| Simulator| Strategy
The ClueFinders Reading Adventures,
Pool Sharks,
Donkey King Arcade Game,
Blacksmith,Indie| RPG| Simulator
Sub Duel,
Metro Exodus: Spartan Collectors Edition,
Contra Return,
Claymore: Gingan no Majo,Brawler
Crystal the Witch,Adventure| Visual Novel
Crystal Mines II: Buried Treasure Expansion Pack,Platform
Marvel Duel,Card & Board Game
Twilight Memoria,Adventure| RPG
Truck Simulator,Racing| Simulator| Sport
Tybot Invasion: The Typing Runner,Arcade| Indie| Racing
Grand Piano Keys,Arcade| Music
Black Death: A Tragic Dirge,
Chemical Spillage Simulation,Simulator
Xalabaias Adventure,Platform
Jolly Good: Cakes and Ale,Adventure| Indie
Tecmo Classic Arcade,Adventure| Arcade| Sport| Strategy
High Seize,Strategy| Turn Based Strategy
Children of the Nile: Alexandria,Simulator| Strategy
Heatseeker,Platform
Neutron Star,Arcade
Not Treasure Hunter,
Super Bowl XX,Sport
Astonishia VS,
Hentai Ouji to Warawanai Neko.,Adventure
SingStar Junior,Music
Hoyle Casino 3D,Sport| Turn Based Strategy
Miracle Girls Festival (PS4),Adventure| Music
Just 2048,
Blacksmith,Indie| RPG| Simulator
Slice,Arcade| Indie| Puzzle
Far Cry 5: Digital Gold Edition,
Logo,Puzzle
We Met in May,Indie| Simulator
Contra Return,
Claymore: Gingan no Majo,Brawler
Pocket Monsters Diamond & Pearl: Pokémon wo Sagase! Meiro de Daibouken!,
Gnome Rampage,
Crystal Mines II: Buried Treasure Expansion Pack,Platform
Matchbox Missions: Air| Land and Sea Rescue / Emergency Response,
Venus: Improbable Dream,Adventure| Indie| Music| Visual Novel
Tybot Invasion: The Typing Runner,Arcade| Indie| Racing
The Great Pickle Adventure,Adventure| Indie
The Hidden Room,Adventure| Indie| Puzzle
Harry Potter Labyrinth,
Pac-Man,Arcade
Muramasa Rebirth: Genroku Legends - Fishy Tales of the Nekomata,Brawler
Thomas and the Magic Railroad Print Studio,
Sherlock Holmes: Chapter One - Plague Doctor Pack,Adventure| Indie
Farming-Simulator 2008,Simulator
Xalabaias Adventure,Platform
Farming-Simulator 2008,Simulator
Pandoras Box,Puzzle| Strategy
Assault on Port Stanley,
Destiny: The Collection,Adventure| RPG| Shooter
Mystery of the Crystal Portal,
D,
Championship Manager: Season 97/98,Simulator| Sport
Heroes Rush: Tactics,
Nemo_DO,Indie
Jumphobia,
Know Your Friends,
Shuriken Block,Adventure
Khumba: The Game,Platform
DefenderWorks,
Hikaru no Go: Heian Gensou Ibunroku,
Linkin Park Revenge,Music
On Cue,Sport
mySudoku,
Playsets,
Cup Manager,
Pet Doc,
Telegrum Clicker,Indie| Simulator
My Cake Shop HD,
April,
烽火大秦,Simulator| Strategy
Diplomacy is Not an Option,Indie| Real Time Strategy| Strategy
SMW2+2,Platform
The Goto Familys: The Island Murder Case,Adventure| Indie| Visual Novel
Verso,Puzzle
Asteroids,
Worldle,Puzzle| Quiz/Trivia
Sofia the First,
Reigen Doushi,
The Dark Conjunction,Shooter
Muramasa Rebirth: Genroku Legends - Fishy Tales of the Nekomata,Brawler
Xalabaias Adventure,Platform
Exoptable Money,Adventure
BitLife DE,Simulator
Pandoras Box,Puzzle| Strategy
Mystery of the Crystal Portal,
The Unlikely Legend Rusty Pup,
Three Days,Adventure| Indie| RPG| Simulator| Strategy
UMS: The Universal Military Simulator,Strategy| Turn Based Strategy
D,
Rush Rally 2,Racing| Simulator
Championship Manager: Season 97/98,Simulator| Sport
She Save,
Antaria Online,Adventure| Indie| RPG
Jumphobia,
Khumba: The Game,Platform
Thrill Drive 3,Racing
Tales of Windy Land,
Football Strip,Quiz/Trivia| Sport
Stacker,Strategy
Gravinull,
Pet Doc,
Rush,
Warhammer: Doomwheel,Racing
Snake+,
My Cake Shop HD,
Retro Fit - Zordaks Revenge,
Metro Exodus: Spartan Collectors Edition,
Asteroids,
Halloween Night II,Point-and-Click
Galaxy Survivors,Adventure| Strategy
Super Galaxy Ball,Indie| Racing
Tree World,Simulator
Jianghu Survivor,Adventure| Indie| RPG| Strategy
Rhythm Storm,
Farming-Simulator 2008,Simulator
Xalabaias Adventure,Platform
Chemical Spillage Simulation,Simulator
BitLife DE,Simulator
GT Cube,Racing
Stronghold Collection,
Reconquest,Real Time Strategy| Strategy
Save the Universe| Please!,Adventure
Dark Days,Indie
Lazaretto,Adventure| Indie
Sorgina: A Tale of Witches,Adventure| Indie
Spikers Battle,Fighting
A Snakes Tale,Indie| Puzzle
Player Manager 2000,Sport
Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai,RPG| Simulator
Know Your Friends,
Sovereign,Real Time Strategy| RPG| Strategy
Hex Tetris,Puzzle
Chaos Online,
Where the Fuck is Richard?,
Die Drachen von Laas,Adventure
Marshmallow Duel,
Apples & Oranges,Strategy
Rebirth,Adventure| RPG| Shooter
SpellForce: Universe,RPG| Strategy
Rats Invasion,
Sanrio TimeNet: Kako-hen,RPG
Growing Pug,
Heroes of Arzar,RPG| Simulator| Strategy
